Species,IslandGroup,DemClass,Month,MonthLength,Device,Age,BreedStage,IdealDist,NumDays,HalfOnNest,RepAge,RepBreedStage,value
Northern Royal Albatross,Chatham Island,theta,8,31,GPSorPTT,immature,non-breeding,IMM_Q2_Q3,31,FALSE,juvenile_immature,non-breeding_Q2_Q3,10464.5769
Northern Royal Albatross,Chatham Island,theta,9,30,GPSorPTT,immature,non-breeding,IMM_Q2_Q3,30,FALSE,juvenile_immature,non-breeding_Q2_Q3,10464.5769
Northern Royal Albatross,Chatham Island,theta,10,31,GPSorPTT,immature,non-breeding,IMM_Q4_Q1,31,FALSE,juvenile_immature,non-breeding_Q4_Q1,10464.5769
Northern Royal Albatross,Chatham Island,theta,11,30,GPSorPTT,immature,non-breeding,IMM_Q4_Q1,30,FALSE,juvenile_immature,non-breeding_Q4_Q1,10464.5769
Northern Royal Albatross,Chatham Island,theta,12,31,GPSorPTT,immature,non-breeding,IMM_Q4_Q1,31,FALSE,juvenile_immature,non-breeding_Q4_Q1,10464.5769
Northern Royal Albatross,Chatham Island,zeta,1,31,GPSorPTT,juvenile,non-breeding,JUV_Q4_Q1,31,FALSE,juvenile_immature,non-breeding_Q4_Q1,2471.045248
Northern Royal Albatross,Chatham Island,zeta,2,28,GPSorPTT,juvenile,non-breeding,JUV_Q4_Q1,28,FALSE,juvenile_immature,non-breeding_Q4_Q1,2471.045248
Northern Royal Albatross,Chatham Island,zeta,3,31,GPSorPTT,juvenile,non-breeding,JUV_Q4_Q1,31,FALSE,juvenile_immature,non-breeding_Q4_Q1,2471.045248
Northern Royal Albatross,Chatham Island,zeta,4,30,GPSorPTT,juvenile,non-breeding,JUV_Q2_Q3,30,FALSE,juvenile_immature,non-breeding_Q2_Q3,2471.045248
Northern Royal Albatross,Chatham Island,zeta,5,31,GPSorPTT,juvenile,non-breeding,JUV_Q2_Q3,31,FALSE,juvenile_immature,non-breeding_Q2_Q3,2471.045248
Northern Royal Albatross,Chatham Island,zeta,6,30,GPSorPTT,juvenile,non-breeding,JUV_Q2_Q3,30,FALSE,juvenile_immature,non-breeding_Q2_Q3,2471.045248
Northern Royal Albatross,Chatham Island,zeta,7,31,GPSorPTT,juvenile,non-breeding,JUV_Q2_Q3,31,FALSE,juvenile_immature,non-breeding_Q2_Q3,2471.045248
Northern Royal Albatross,Chatham Island,zeta,8,31,GPSorPTT,juvenile,non-breeding,JUV_Q2_Q3,31,FALSE,juvenile_immature,non-breeding_Q2_Q3,2471.045248
Northern Royal Albatross,Chatham Island,zeta,9,30,GPSorPTT,juvenile,non-breeding,JUV_Q2_Q3,30,FALSE,juvenile_immature,non-breeding_Q2_Q3,2471.045248
Northern Royal Albatross,Chatham Island,zeta,10,31,GPSorPTT,juvenile,non-breeding,JUV_Q4_Q1,31,FALSE,juvenile_immature,non-breeding_Q4_Q1,2471.045248
Northern Royal Albatross,Chatham Island,zeta,11,30,GPSorPTT,juvenile,non-breeding,JUV_Q4_Q1,30,FALSE,juvenile_immature,non-breeding_Q4_Q1,2471.045248
Northern Royal Albatross,Chatham Island,zeta,12,31,GPSorPTT,juvenile,non-breeding,JUV_Q4_Q1,31,FALSE,juvenile_immature,non-breeding_Q4_Q1,2471.045248
Salvin's Albatross,The Snares,beta,1,31,GLS,adult,post-brood,PB,31,FALSE,adult,breeding,1116.13
Salvin's Albatross,The Snares,beta,2,28,GLS,adult,post-brood,PB,28,FALSE,adult,breeding,1116.13
Salvin's Albatross,The Snares,beta,3,31,GLS,adult,post-brood,PB,16,FALSE,adult,breeding,1116.13
Salvin's Albatross,The Snares,beta,3,31,GLS,adult,non-breeding,NB_Q1,15,FALSE,adult,non-breeding_Q1,1116.13
Salvin's Albatross,The Snares,beta,4,30,GLS,adult,non-breeding,NB_Q2,30,FALSE,adult,non-breeding_Q2,1116.13
Salvin's Albatross,The Snares,beta,5,31,GLS,adult,non-breeding,NB_Q2,31,FALSE,adult,non-breeding_Q2,1116.13
Salvin's Albatross,The Snares,beta,6,30,GLS,adult,non-breeding,NB_Q2,30,FALSE,adult,non-breeding_Q2,1116.13
Salvin's Albatross,The Snares,beta,7,31,GLS,adult,non-breeding,NB_Q3,31,FALSE,adult,non-breeding_Q3,1116.13
Salvin's Albatross,The Snares,beta,8,31,GLS,adult,non-breeding,NB_Q3,9,FALSE,adult,non-breeding_Q3,1116.13
Salvin's Albatross,The Snares,beta,8,31,GLS,adult,pre-laying,PRE-L,22,TRUE,adult,breeding,1116.13
Salvin's Albatross,The Snares,beta,9,30,GLS,adult,pre-laying,PRE-L,2,TRUE,adult,breeding,1116.13
Salvin's Albatross,The Snares,beta,9,30,GLS,adult,incubation,INC,28,TRUE,adult,breeding,1116.13
Salvin's Albatross,The Snares,beta,10,31,GLS,adult,incubation,INC,31,TRUE,adult,breeding,1116.13
Salvin's Albatross,The Snares,beta,11,30,GLS,adult,incubation,INC,14,TRUE,adult,breeding,1116.13
Salvin's Albatross,The Snares,beta,11,30,GLS,adult,brood-guard,BR,16,TRUE,adult,breeding,1116.13
Salvin's Albatross,The Snares,beta,12,31,GLS,adult,brood-guard,BR,8,TRUE,adult,breeding,1116.13
Salvin's Albatross,The Snares,beta,12,31,GLS,adult,post-brood,PB,23,FALSE,adult,breeding,1116.13
Salvin's Albatross,The Snares,delta,1,31,GLS,adult,non-breeding,NB_Q1,31,FALSE,adult,non-breeding_Q1,392.3050058
Salvin's Albatross,The Snares,delta,2,28,GLS,adult,non-breeding,NB_Q1,28,FALSE,adult,non-breeding_Q1,392.3050058
Salvin's Albatross,The Snares,delta,3,31,GLS,adult,non-breeding,NB_Q1,31,FALSE,adult,non-breeding_Q1,392.3050058
Salvin's Albatross,The Snares,delta,4,30,GLS,adult,non-breeding,NB_Q2,30,FALSE,adult,non-breeding_Q2,392.3050058
Salvin's Albatross,The Snares,delta,5,31,GLS,adult,non-breeding,NB_Q2,31,FALSE,adult,non-breeding_Q2,392.3050058
Salvin's Albatross,The Snares,delta,6,30,GLS,adult,non-breeding,NB_Q2,30,FALSE,adult,non-breeding_Q2,392.3050058
Salvin's Albatross,The Snares,delta,7,31,GLS,adult,non-breeding,NB_Q3,31,FALSE,adult,non-breeding_Q3,392.3050058
Salvin's Albatross,The Snares,delta,8,31,GLS,adult,non-breeding,NB_Q3,31,FALSE,adult,non-breeding_Q3,392.3050058
Salvin's Albatross,The Snares,delta,9,30,GLS,adult,non-breeding,NB_Q3,30,FALSE,adult,non-breeding_Q3,392.3050058
Salvin's Albatross,The Snares,delta,10,31,GLS,adult,non-breeding,NB_Q4,31,FALSE,adult,non-breeding_Q4,392.3050058
Salvin's Albatross,The Snares,delta,11,30,GLS,adult,non-breeding,NB_Q4,30,FALSE,adult,non-breeding_Q4,392.3050058
Salvin's Albatross,The Snares,delta,12,31,GLS,adult,non-breeding,NB_Q4,31,FALSE,adult,non-breeding_Q4,392.3050058
Salvin's Albatross,The Snares,gamma,1,31,GLS,adult,non-breeding,NB_Q1,31,FALSE,adult,non-breeding_Q1,1273.87
Salvin's Albatross,The Snares,gamma,2,28,GLS,adult,non-breeding,NB_Q1,28,FALSE,adult,non-breeding_Q1,1273.87
Salvin's Albatross,The Snares,gamma,3,31,GLS,adult,non-breeding,NB_Q1,31,FALSE,adult,non-breeding_Q1,1273.87
Salvin's Albatross,The Snares,gamma,4,30,GLS,adult,non-breeding,NB_Q2,30,FALSE,adult,non-breeding_Q2,1273.87
Salvin's Albatross,The Snares,gamma,5,31,GLS,adult,non-breeding,NB_Q2,31,FALSE,adult,non-breeding_Q2,1273.87
Salvin's Albatross,The Snares,gamma,6,30,GLS,adult,non-breeding,NB_Q2,30,FALSE,adult,non-breeding_Q2,1273.87
Salvin's Albatross,The Snares,gamma,7,31,GLS,adult,non-breeding,NB_Q3,31,FALSE,adult,non-breeding_Q3,1273.87
Salvin's Albatross,The Snares,gamma,8,31,GLS,adult,non-breeding,NB_Q3,9,FALSE,adult,non-breeding_Q3,1273.87
Salvin's Albatross,The Snares,gamma,8,31,GLS,adult,pre-laying,PRE-L,22,TRUE,adult,breeding,1273.87
Salvin's Albatross,The Snares,gamma,9,30,GLS,adult,pre-laying,PRE-L,2,TRUE,adult,breeding,1273.87
Salvin's Albatross,The Snares,gamma,9,30,GLS,adult,incubation,INC,28,TRUE,adult,breeding,1273.87
Salvin's Albatross,The Snares,gamma,10,31,GLS,adult,incubation,INC,31,TRUE,adult,breeding,1273.87
Salvin's Albatross,The Snares,gamma,11,30,GLS,adult,incubation,INC,14,TRUE,adult,breeding,1273.87
Salvin's Albatross,The Snares,gamma,11,30,GLS,adult,brood-guard,BR,16,TRUE,adult,breeding,1273.87
Salvin's Albatross,The Snares,gamma,12,31,GLS,adult,brood-guard,BR,8,TRUE,adult,breeding,1273.87
Salvin's Albatross,The Snares,gamma,12,31,GLS,adult,non-breeding,NB_Q4,23,FALSE,adult,non-breeding_Q4,1273.87
Salvin's Albatross,The Snares,theta,1,31,GLS,immature,non-breeding,IMM_Q4_Q1,31,FALSE,adult,non-breeding_Q1,1945.824595
Salvin's Albatross,The Snares,theta,2,28,GLS,immature,non-breeding,IMM_Q4_Q1,28,FALSE,adult,non-breeding_Q1,1945.824595
Salvin's Albatross,The Snares,theta,3,31,GLS,immature,non-breeding,IMM_Q4_Q1,31,FALSE,adult,non-breeding_Q1,1945.824595
Salvin's Albatross,The Snares,theta,4,30,GLS,immature,non-breeding,IMM_Q2_Q3,30,FALSE,adult,non-breeding_Q2,1945.824595
Salvin's Albatross,The Snares,theta,5,31,GLS,immature,non-breeding,IMM_Q2_Q3,31,FALSE,adult,non-breeding_Q2,1945.824595
Salvin's Albatross,The Snares,theta,6,30,GLS,immature,non-breeding,IMM_Q2_Q3,30,FALSE,adult,non-breeding_Q2,1945.824595
Salvin's Albatross,The Snares,theta,7,31,GLS,immature,non-breeding,IMM_Q2_Q3,31,FALSE,adult,non-breeding_Q3,1945.824595
Salvin's Albatross,The Snares,theta,8,31,GLS,immature,non-breeding,IMM_Q2_Q3,31,FALSE,adult,non-breeding_Q3,1945.824595
Salvin's Albatross,The Snares,theta,9,30,GLS,immature,non-breeding,IMM_Q2_Q3,30,FALSE,adult,non-breeding_Q3,1945.824595
Salvin's Albatross,The Snares,theta,10,31,GLS,immature,non-breeding,IMM_Q4_Q1,31,FALSE,adult,non-breeding_Q4,1945.824595
Salvin's Albatross,The Snares,theta,11,30,GLS,immature,non-breeding,IMM_Q4_Q1,30,FALSE,adult,non-breeding_Q4,1945.824595
Salvin's Albatross,The Snares,theta,12,31,GLS,immature,non-breeding,IMM_Q4_Q1,31,FALSE,adult,non-breeding_Q4,1945.824595
Salvin's Albatross,The Snares,zeta,1,31,GLS,juvenile,non-breeding,JUV_Q4_Q1,31,FALSE,adult,non-breeding_Q2_Q3,551.8853425
Salvin's Albatross,The Snares,zeta,2,28,GLS,juvenile,non-breeding,JUV_Q4_Q1,28,FALSE,adult,non-breeding_Q2_Q3,551.8853425
Salvin's Albatross,The Snares,zeta,3,31,GLS,juvenile,non-breeding,JUV_Q4_Q1,31,FALSE,adult,non-breeding_Q2_Q3,551.8853425
Salvin's Albatross,The Snares,zeta,4,30,GLS,juvenile,non-breeding,JUV_Q2_Q3,30,FALSE,adult,non-breeding_Q2_Q3,551.8853425
Salvin's Albatross,The Snares,zeta,5,31,GLS,juvenile,non-breeding,JUV_Q2_Q3,31,FALSE,adult,non-breeding_Q2_Q3,551.8853425
Salvin's Albatross,The Snares,zeta,6,30,GLS,juvenile,non-breeding,JUV_Q2_Q3,30,FALSE,adult,non-breeding_Q2_Q3,551.8853425
Salvin's Albatross,The Snares,zeta,7,31,GLS,juvenile,non-breeding,JUV_Q2_Q3,31,FALSE,adult,non-breeding_Q2_Q3,551.8853425
Salvin's Albatross,The Snares,zeta,8,31,GLS,juvenile,non-breeding,JUV_Q2_Q3,31,FALSE,adult,non-breeding_Q2_Q3,551.8853425
Salvin's Albatross,The Snares,zeta,9,30,GLS,juvenile,non-breeding,JUV_Q2_Q3,30,FALSE,adult,non-breeding_Q2_Q3,551.8853425
Salvin's Albatross,The Snares,zeta,10,31,GLS,juvenile,non-breeding,JUV_Q4_Q1,31,FALSE,adult,non-breeding_Q2_Q3,551.8853425
Salvin's Albatross,The Snares,zeta,11,30,GLS,juvenile,non-breeding,JUV_Q4_Q1,30,FALSE,adult,non-breeding_Q2_Q3,551.8853425
Salvin's Albatross,The Snares,zeta,12,31,GLS,juvenile,non-breeding,JUV_Q4_Q1,31,FALSE,adult,non-breeding_Q2_Q3,551.8853425
Sooty Albatross,Prince Edward Islands,beta,1,31,GPSorPTT,adult,brood-guard,BR,2,TRUE,adult,breeding,2792.16
Sooty Albatross,Prince Edward Islands,beta,1,31,GPSorPTT,adult,post-brood,PB,29,FALSE,adult,breeding,2792.16
Sooty Albatross,Prince Edward Islands,beta,2,28,GPSorPTT,adult,post-brood,PB,28,FALSE,adult,breeding,2792.16
Sooty Albatross,Prince Edward Islands,beta,3,31,GPSorPTT,adult,post-brood,PB,31,FALSE,adult,breeding,2792.16
Sooty Albatross,Prince Edward Islands,beta,4,30,GPSorPTT,adult,post-brood,PB,30,FALSE,adult,breeding,2792.16
Sooty Albatross,Prince Edward Islands,beta,5,31,GPSorPTT,adult,post-brood,PB,21,FALSE,adult,breeding,2792.16
Sooty Albatross,Prince Edward Islands,beta,5,31,GPSorPTT,adult,non-breeding,NB_Q2,10,FALSE,adult,non-breeding_Q2,2792.16
Sooty Albatross,Prince Edward Islands,beta,6,30,GPSorPTT,adult,non-breeding,NB_Q2,30,FALSE,adult,non-breeding_Q2,2792.16
Sooty Albatross,Prince Edward Islands,beta,7,31,GPSorPTT,adult,non-breeding,NB_Q3,31,FALSE,adult,non-breeding_Q3,2792.16
Sooty Albatross,Prince Edward Islands,beta,8,31,GPSorPTT,adult,non-breeding,NB_Q3,31,FALSE,adult,non-breeding_Q3,2792.16
Sooty Albatross,Prince Edward Islands,beta,9,30,GPSorPTT,adult,non-breeding,NB_Q3,17,FALSE,adult,non-breeding_Q3,2792.16
Sooty Albatross,Prince Edward Islands,beta,9,30,GPSorPTT,adult,pre-laying,PRE-L,13,TRUE,adult,breeding,2792.16
Sooty Albatross,Prince Edward Islands,beta,10,31,GPSorPTT,adult,pre-laying,PRE-L,3,TRUE,adult,breeding,2792.16
Sooty Albatross,Prince Edward Islands,beta,10,31,GPSorPTT,adult,incubation,INC,28,TRUE,adult,breeding,2792.16
Sooty Albatross,Prince Edward Islands,beta,11,30,GPSorPTT,adult,incubation,INC,30,TRUE,adult,breeding,2792.16
Sooty Albatross,Prince Edward Islands,beta,12,31,GPSorPTT,adult,incubation,INC,12,TRUE,adult,breeding,2792.16
Sooty Albatross,Prince Edward Islands,beta,12,31,GPSorPTT,adult,brood-guard,BR,19,TRUE,adult,breeding,2792.16
Sooty Albatross,Prince Edward Islands,delta,1,31,GPSorPTT,adult,non-breeding,NB_Q1,31,FALSE,adult,non-breeding,3324
Sooty Albatross,Prince Edward Islands,delta,2,28,GPSorPTT,adult,non-breeding,NB_Q1,28,FALSE,adult,non-breeding,3324
Sooty Albatross,Prince Edward Islands,delta,3,31,GPSorPTT,adult,non-breeding,NB_Q1,31,FALSE,adult,non-breeding,3324
Sooty Albatross,Prince Edward Islands,delta,4,30,GPSorPTT,adult,non-breeding,NB_Q2,30,FALSE,adult,non-breeding_Q2,3324
Sooty Albatross,Prince Edward Islands,delta,5,31,GPSorPTT,adult,non-breeding,NB_Q2,31,FALSE,adult,non-breeding_Q2,3324
Sooty Albatross,Prince Edward Islands,delta,6,30,GPSorPTT,adult,non-breeding,NB_Q2,30,FALSE,adult,non-breeding_Q2,3324
Sooty Albatross,Prince Edward Islands,delta,7,31,GPSorPTT,adult,non-breeding,NB_Q3,31,FALSE,adult,non-breeding_Q3,3324
Sooty Albatross,Prince Edward Islands,delta,8,31,GPSorPTT,adult,non-breeding,NB_Q3,31,FALSE,adult,non-breeding_Q3,3324
Sooty Albatross,Prince Edward Islands,delta,9,30,GPSorPTT,adult,non-breeding,NB_Q3,30,FALSE,adult,non-breeding_Q3,3324
Sooty Albatross,Prince Edward Islands,delta,10,31,GPSorPTT,adult,non-breeding,NB_Q4,31,FALSE,adult,non-breeding,3324
Sooty Albatross,Prince Edward Islands,delta,11,30,GPSorPTT,adult,non-breeding,NB_Q4,30,FALSE,adult,non-breeding,3324
Sooty Albatross,Prince Edward Islands,delta,12,31,GPSorPTT,adult,non-breeding,NB_Q4,31,FALSE,adult,non-breeding,3324
Sooty Albatross,Prince Edward Islands,gamma,1,31,GPSorPTT,adult,brood-guard,BR,2,TRUE,adult,breeding,2193.84
Sooty Albatross,Prince Edward Islands,gamma,1,31,GPSorPTT,adult,post-brood,PB,25,FALSE,adult,breeding,2193.84
Sooty Albatross,Prince Edward Islands,gamma,1,31,GPSorPTT,adult,non-breeding,NB_Q1,4,FALSE,adult,non-breeding,2193.84
Sooty Albatross,Prince Edward Islands,gamma,2,28,GPSorPTT,adult,non-breeding,NB_Q1,28,FALSE,adult,non-breeding,2193.84
Sooty Albatross,Prince Edward Islands,gamma,3,31,GPSorPTT,adult,non-breeding,NB_Q1,31,FALSE,adult,non-breeding,2193.84
Sooty Albatross,Prince Edward Islands,gamma,4,30,GPSorPTT,adult,non-breeding,NB_Q2,30,FALSE,adult,non-breeding_Q2,2193.84
Sooty Albatross,Prince Edward Islands,gamma,5,31,GPSorPTT,adult,non-breeding,NB_Q2,31,FALSE,adult,non-breeding_Q2,2193.84
Sooty Albatross,Prince Edward Islands,gamma,6,30,GPSorPTT,adult,non-breeding,NB_Q2,30,FALSE,adult,non-breeding_Q2,2193.84
Sooty Albatross,Prince Edward Islands,gamma,7,31,GPSorPTT,adult,non-breeding,NB_Q3,31,FALSE,adult,non-breeding_Q3,2193.84
Sooty Albatross,Prince Edward Islands,gamma,8,31,GPSorPTT,adult,non-breeding,NB_Q3,31,FALSE,adult,non-breeding_Q3,2193.84
Sooty Albatross,Prince Edward Islands,gamma,9,30,GPSorPTT,adult,non-breeding,NB_Q3,17,FALSE,adult,non-breeding_Q3,2193.84
Sooty Albatross,Prince Edward Islands,gamma,9,30,GPSorPTT,adult,pre-laying,PRE-L,13,TRUE,adult,breeding,2193.84
Sooty Albatross,Prince Edward Islands,gamma,10,31,GPSorPTT,adult,pre-laying,PRE-L,3,TRUE,adult,breeding,2193.84
Sooty Albatross,Prince Edward Islands,gamma,10,31,GPSorPTT,adult,incubation,INC,28,TRUE,adult,breeding,2193.84
Sooty Albatross,Prince Edward Islands,gamma,11,30,GPSorPTT,adult,incubation,INC,30,TRUE,adult,breeding,2193.84
Sooty Albatross,Prince Edward Islands,gamma,12,31,GPSorPTT,adult,incubation,INC,12,TRUE,adult,breeding,2193.84
Sooty Albatross,Prince Edward Islands,gamma,12,31,GPSorPTT,adult,brood-guard,BR,19,TRUE,adult,breeding,2193.84
Sooty Albatross,Prince Edward Islands,theta,1,31,GPSorPTT,immature,non-breeding,IMM_Q4_Q1,31,FALSE,adult,non-breeding,7596.195334
Sooty Albatross,Prince Edward Islands,theta,2,28,GPSorPTT,immature,non-breeding,IMM_Q4_Q1,28,FALSE,adult,non-breeding,7596.195334
Sooty Albatross,Prince Edward Islands,theta,3,31,GPSorPTT,immature,non-breeding,IMM_Q4_Q1,31,FALSE,adult,non-breeding,7596.195334
Sooty Albatross,Prince Edward Islands,theta,4,30,GPSorPTT,immature,non-breeding,IMM_Q2_Q3,30,FALSE,adult,non-breeding_Q2,7596.195334
Sooty Albatross,Prince Edward Islands,theta,5,31,GPSorPTT,immature,non-breeding,IMM_Q2_Q3,31,FALSE,adult,non-breeding_Q2,7596.195334
Sooty Albatross,Prince Edward Islands,theta,6,30,GPSorPTT,immature,non-breeding,IMM_Q2_Q3,30,FALSE,adult,non-breeding_Q2,7596.195334
Sooty Albatross,Prince Edward Islands,theta,7,31,GPSorPTT,immature,non-breeding,IMM_Q2_Q3,31,FALSE,adult,non-breeding_Q3,7596.195334
Sooty Albatross,Prince Edward Islands,theta,8,31,GPSorPTT,immature,non-breeding,IMM_Q2_Q3,31,FALSE,adult,non-breeding_Q3,7596.195334
Sooty Albatross,Prince Edward Islands,theta,9,30,GPSorPTT,immature,non-breeding,IMM_Q2_Q3,30,FALSE,adult,non-breeding_Q3,7596.195334
Sooty Albatross,Prince Edward Islands,theta,10,31,GPSorPTT,immature,non-breeding,IMM_Q4_Q1,31,FALSE,adult,non-breeding,7596.195334
Sooty Albatross,Prince Edward Islands,theta,11,30,GPSorPTT,immature,non-breeding,IMM_Q4_Q1,30,FALSE,adult,non-breeding,7596.195334
Sooty Albatross,Prince Edward Islands,theta,12,31,GPSorPTT,immature,non-breeding,IMM_Q4_Q1,31,FALSE,adult,non-breeding,7596.195334
Sooty Albatross,Prince Edward Islands,zeta,1,31,GPSorPTT,juvenile,non-breeding,JUV_Q4_Q1,31,FALSE,adult,non-breeding_Q2_Q3,1454.435836
Sooty Albatross,Prince Edward Islands,zeta,2,28,GPSorPTT,juvenile,non-breeding,JUV_Q4_Q1,28,FALSE,adult,non-breeding_Q2_Q3,1454.435836
Sooty Albatross,Prince Edward Islands,zeta,3,31,GPSorPTT,juvenile,non-breeding,JUV_Q4_Q1,31,FALSE,adult,non-breeding_Q2_Q3,1454.435836
Sooty Albatross,Prince Edward Islands,zeta,4,30,GPSorPTT,juvenile,non-breeding,JUV_Q2_Q3,30,FALSE,adult,non-breeding_Q2_Q3,1454.435836
Sooty Albatross,Prince Edward Islands,zeta,5,31,GPSorPTT,juvenile,non-breeding,JUV_Q2_Q3,31,FALSE,adult,non-breeding_Q2_Q3,1454.435836
Sooty Albatross,Prince Edward Islands,zeta,6,30,GPSorPTT,juvenile,non-breeding,JUV_Q2_Q3,30,FALSE,adult,non-breeding_Q2_Q3,1454.435836
Sooty Albatross,Prince Edward Islands,zeta,7,31,GPSorPTT,juvenile,non-breeding,JUV_Q2_Q3,31,FALSE,adult,non-breeding_Q2_Q3,1454.435836
Sooty Albatross,Prince Edward Islands,zeta,8,31,GPSorPTT,juvenile,non-breeding,JUV_Q2_Q3,31,FALSE,adult,non-breeding_Q2_Q3,1454.435836
Sooty Albatross,Prince Edward Islands,zeta,9,30,GPSorPTT,juvenile,non-breeding,JUV_Q2_Q3,30,FALSE,adult,non-breeding_Q2_Q3,1454.435836
Sooty Albatross,Prince Edward Islands,zeta,10,31,GPSorPTT,juvenile,non-breeding,JUV_Q4_Q1,31,FALSE,adult,non-breeding_Q2_Q3,1454.435836
Sooty Albatross,Prince Edward Islands,zeta,11,30,GPSorPTT,juvenile,non-breeding,JUV_Q4_Q1,30,FALSE,adult,non-breeding_Q2_Q3,1454.435836
Sooty Albatross,Prince Edward Islands,zeta,12,31,GPSorPTT,juvenile,non-breeding,JUV_Q4_Q1,31,FALSE,adult,non-breeding_Q2_Q3,1454.435836
Sooty Albatross,Tristan da Cunha,beta,1,31,GLS,adult,post-brood,PB,31,FALSE,adult,post-guard,8119.68
Sooty Albatross,Tristan da Cunha,beta,2,28,GLS,adult,post-brood,PB,28,FALSE,adult,post-guard,8119.68
Sooty Albatross,Tristan da Cunha,beta,3,31,GLS,adult,post-brood,PB,31,FALSE,adult,post-guard,8119.68
Sooty Albatross,Tristan da Cunha,beta,4,30,GLS,adult,post-brood,PB,30,FALSE,adult,post-guard,8119.68
Sooty Albatross,Tristan da Cunha,beta,5,31,GLS,adult,post-brood,PB,19,FALSE,adult,post-guard,8119.68
Sooty Albatross,Tristan da Cunha,beta,5,31,GLS,adult,non-breeding,NB_Q2,12,FALSE,adult,non-breeding_Q2,8119.68
Sooty Albatross,Tristan da Cunha,beta,6,30,GLS,adult,non-breeding,NB_Q2,30,FALSE,adult,non-breeding_Q2,8119.68
Sooty Albatross,Tristan da Cunha,beta,7,31,GLS,adult,non-breeding,NB_Q3,31,FALSE,adult,non-breeding_Q3,8119.68
Sooty Albatross,Tristan da Cunha,beta,8,31,GLS,adult,non-breeding,NB_Q3,31,FALSE,adult,non-breeding_Q3,8119.68
Sooty Albatross,Tristan da Cunha,beta,9,30,GLS,adult,non-breeding,NB_Q3,13,FALSE,adult,non-breeding_Q3,8119.68
Sooty Albatross,Tristan da Cunha,beta,9,30,GPSorPTTorGLS,adult,pre-laying,PRE-L,17,TRUE,adult,incubation,8119.68
Sooty Albatross,Tristan da Cunha,beta,10,31,GPSorPTTorGLS,adult,incubation,INC,31,TRUE,adult,incubation,8119.68
Sooty Albatross,Tristan da Cunha,beta,11,30,GPSorPTTorGLS,adult,incubation,INC,30,TRUE,adult,incubation,8119.68
Sooty Albatross,Tristan da Cunha,beta,12,31,GPSorPTTorGLS,adult,incubation,INC,10,TRUE,adult,incubation,8119.68
Sooty Albatross,Tristan da Cunha,beta,12,31,GLS,adult,brood-guard,BR,21,TRUE,adult,brood-guard,8119.68
Sooty Albatross,Tristan da Cunha,delta,1,31,GLS,adult,non-breeding,NB_Q1,31,FALSE,adult,non-breeding_Q1,11277.33333
Sooty Albatross,Tristan da Cunha,delta,2,28,GLS,adult,non-breeding,NB_Q1,28,FALSE,adult,non-breeding_Q1,11277.33333
Sooty Albatross,Tristan da Cunha,delta,3,31,GLS,adult,non-breeding,NB_Q1,31,FALSE,adult,non-breeding_Q1,11277.33333
Sooty Albatross,Tristan da Cunha,delta,4,30,GLS,adult,non-breeding,NB_Q2,30,FALSE,adult,non-breeding_Q2,11277.33333
Sooty Albatross,Tristan da Cunha,delta,5,31,GLS,adult,non-breeding,NB_Q2,31,FALSE,adult,non-breeding_Q2,11277.33333
Sooty Albatross,Tristan da Cunha,delta,6,30,GLS,adult,non-breeding,NB_Q2,30,FALSE,adult,non-breeding_Q2,11277.33333
Sooty Albatross,Tristan da Cunha,delta,7,31,GLS,adult,non-breeding,NB_Q3,31,FALSE,adult,non-breeding_Q3,11277.33333
Sooty Albatross,Tristan da Cunha,delta,8,31,GLS,adult,non-breeding,NB_Q3,31,FALSE,adult,non-breeding_Q3,11277.33333
Sooty Albatross,Tristan da Cunha,delta,9,30,GLS,adult,non-breeding,NB_Q3,30,FALSE,adult,non-breeding_Q3,11277.33333
Sooty Albatross,Tristan da Cunha,delta,10,31,GLS,adult,non-breeding,NB_Q4,31,FALSE,adult,non-breeding_Q4,11277.33333
Sooty Albatross,Tristan da Cunha,delta,11,30,GLS,adult,non-breeding,NB_Q4,30,FALSE,adult,non-breeding_Q4,11277.33333
Sooty Albatross,Tristan da Cunha,delta,12,31,GLS,adult,non-breeding,NB_Q4,31,FALSE,adult,non-breeding_Q4,11277.33333
Sooty Albatross,Tristan da Cunha,gamma,1,31,GLS,adult,post-brood,PB,23,FALSE,adult,post-guard,8796.32
